STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 13:00,3.5,C,3.8,C,1,C,1,C,1,C,186,C,231,C,143,C,338,C,102,C,27,C,61,C,44.4,C,64.7,C,52,C,75,C,64.7,C,64.5,C,8,C,316,C,0.9,C,47,C,1,C,189,C,6,C,183,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 14:00,4,C,3.4,C,1,C,1,C,1,C,196,C,225,C,140,C,322,C,117,C,26.1,C,61,C,44.1,C,65.6,C,53.1,C,75.9,C,65.6,C,65.3,C,7.8,C,303,C,1.3,C,65,C,1,C,182,C,6,C,174,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 15:00,4.3,C,3.2,C,1,C,1,C,1,C,200,C,213,C,152,C,314,C,121,C,25,C,60.8,C,44.1,C,66.1,C,53.6,C,75.9,C,66.1,C,65.9,C,7.8,C,278,C,1,C,64,C,6,C,213,C,2,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 16:00,4,C,3.3,C,1,C,1,C,1,C,175,C,216,C,155,C,333,C,121,C,25,C,61,C,44.1,C,65.7,C,53.1,C,75.9,C,65.7,C,65.6,C,7.6,C,288,C,0.6,C,90,C,6,C,207,C,1,C,148,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 17:00,2.8,C,4,C,1,C,1,C,1,C,188,C,229,C,154,C,312,C,118,C,26.6,C,61,C,44.6,C,63.8,C,52,C,73,C,63.8,C,63.5,C,6.4,C,303,C,0.2,C,118,C,2,C,169,C,5,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 18:00,1.3,C,5.9,C,1,C,1,C,1,C,191,C,221,C,176,C,291,C,122,C,28,C,60.8,C,45.2,C,60.4,C,48.9,C,70,C,60.4,C,60.1,C,5.3,C,344,C,0.1,C,141,C,5,C,181,C,2,C,151,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 19:00,0.8,C,7.5,C,1,C,1,C,1,C,137,C,312,C,153,C,308,C,91,C,29.1,C,60.6,C,45.5,C,58.3,C,46.9,C,68,C,58.3,C,57.8,C,4.9,C,22,C,0.7,C,181,C,5,C,167,C,2,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 20:00,0.5,C,8.5,C,1,C,1,C,1,C,151,C,329,C,122,C,313,C,86,C,28.9,C,60.1,C,45.5,C,57,C,45,C,66.9,C,57,C,56.6,C,5,C,26,C,0.9,C,200,C,2,C,198,C,5,C,127,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 21:00,0.4,C,9.7,C,1,C,1,C,1,C,135,C,355,C,112,C,315,C,83,C,30,C,60.1,C,45.5,C,55.6,C,44.6,C,66,C,55.6,C,55.1,C,4.9,C,24,C,1.3,C,196,C,2,C,168,C,1,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 22:00,0.3,C,10.7,C,1,C,1,C,1,C,147,C,355,C,112,C,308,C,78,C,30,C,60.1,C,45.4,C,54.6,C,43,C,64.9,C,54.6,C,53.9,C,4.8,C,22,C,1.2,C,224,C,1,C,160,C,2,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101031 23:00,0.2,C,11.8,C,1,C,1,C,1,C,126,C,376,C,108,C,331,C,59,C,30,C,60.1,C,45.1,C,53.4,C,42.1,C,64,C,53.4,C,52.7,C,4.6,C,16,C,1.1,C,221,C,2,C,147,C,8,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 00:00,0.2,C,12.7,C,1,C,1,C,1,C,121,C,378,C,101,C,342,C,58,C,30.9,C,60.4,C,45.1,C,52.5,C,41,C,63,C,52.5,C,51.8,C,4.3,C,14,C,1.2,C,243,C,2,C,152,C,1,C,148,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 01:00,0.2,C,13.4,C,1,C,1,C,1,C,96,C,415,C,65,C,374,C,49,C,30,C,60.8,C,44.9,C,51.7,C,39,C,63,C,51.7,C,50.8,C,4.5,C,2,C,1.5,C,255,C,1,C,181,C,8,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 02:00,0.1,C,14.2,C,1,C,1,C,1,C,101,C,432,C,63,C,367,C,38,C,30,C,60.8,C,44.7,C,50.9,C,37.9,C,63,C,50.9,C,49.9,C,4.6,C,357,C,1.9,C,226,C,1,C,201,C,8,C,201,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 03:00,0.1,C,14.9,C,1,C,1,C,1,C,102,C,432,C,75,C,355,C,36,C,30,C,60.1,C,44.5,C,50.2,C,37.9,C,62.1,C,50.2,C,49.1,C,4.6,C,357,C,2.1,C,212,C,8,C,212,C,1,C,197,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 04:00,0.1,C,15.5,C,1,C,1,C,1,C,105,C,420,C,89,C,341,C,45,C,30,C,60.1,C,44.3,C,49.6,C,37,C,62.1,C,49.6,C,48.4,C,4.6,C,352,C,2,C,223,C,1,C,216,C,8,C,201,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 05:00,0.1,C,16.1,C,1,C,1,C,1,C,106,C,403,C,95,C,345,C,52,C,30,C,60.1,C,44,C,49,C,36,C,61,C,49,C,47.8,C,4.6,C,354,C,2.1,C,231,C,1,C,222,C,8,C,197,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 06:00,0.1,C,16.7,C,1,C,1,C,1,C,97,C,384,C,106,C,360,C,54,C,28.9,C,60.1,C,43.7,C,48.4,C,35.1,C,61,C,48.4,C,47.1,C,4.6,C,351,C,2.1,C,214,C,1,C,235,C,8,C,208,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 07:00,0.1,C,16.9,C,1,C,1,C,1,C,106,C,232,C,186,C,381,C,96,C,28.9,C,59,C,43.6,C,48.2,C,35.1,C,61,C,48.2,C,46.9,C,4.6,C,359,C,2,C,233,C,1,C,208,C,8,C,173,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 08:00,0.1,C,14.4,C,1,C,1,C,1,C,149,C,257,C,151,C,365,C,78,C,30,C,59.9,C,44.7,C,50.7,C,39.2,C,62.1,C,50.7,C,49.5,C,5.1,C,5,C,2.2,C,177,C,1,C,240,C,8,C,165,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 09:00,0.3,C,10.7,C,1,C,1,C,1,C,120,C,264,C,143,C,380,C,93,C,29.7,C,60.1,C,45.1,C,54.6,C,44.6,C,64,C,54.6,C,53.6,C,6.5,C,9,C,2.7,C,86,C,1,C,232,C,2,C,219,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 10:00,0.7,C,7.6,C,1,C,1,C,1,C,144,C,262,C,163,C,366,C,65,C,28.2,C,61,C,44.8,C,58.1,C,48,C,66.9,C,58.1,C,57.4,C,7.2,C,4,C,2.4,C,60,C,2,C,217,C,1,C,211,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 11:00,1.5,C,5.7,C,1,C,1,C,1,C,158,C,255,C,142,C,341,C,104,C,27,C,61,C,44.4,C,60.9,C,49.1,C,71.1,C,60.8,C,60.5,C,7.5,C,360,C,1.9,C,53,C,2,C,213,C,1,C,180,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 12:00,2.5,C,4.5,C,1,C,1,C,1,C,160,C,245,C,131,C,349,C,115,C,26.6,C,61,C,44.2,C,63,C,51.1,C,73.4,C,63,C,62.7,C,7.8,C,336,C,1.6,C,63,C,2,C,185,C,1,C,175,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 13:00,3.3,C,3.9,C,1,C,1,C,1,C,188,C,240,C,147,C,329,C,95,C,26.1,C,61,C,43.9,C,64.4,C,52,C,75,C,64.4,C,64.3,C,8,C,313,C,1,C,50,C,1,C,192,C,6,C,178,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 14:00,3.8,C,3.5,C,1,C,1,C,1,C,196,C,234,C,140,C,315,C,115,C,25,C,60.8,C,43.6,C,65.4,C,53.1,C,75.9,C,65.4,C,65.1,C,7.8,C,294,C,1.3,C,67,C,6,C,188,C,1,C,182,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 15:00,4.1,C,3.2,C,1,C,1,C,1,C,202,C,224,C,152,C,305,C,117,C,25,C,60.8,C,43.5,C,65.9,C,53.1,C,75.9,C,65.8,C,65.7,C,7.8,C,277,C,1.1,C,62,C,6,C,207,C,2,C,160,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 16:00,3.8,C,3.4,C,1,C,1,C,1,C,171,C,225,C,164,C,322,C,117,C,25,C,61,C,43.5,C,65.5,C,53.1,C,75.9,C,65.5,C,65.3,C,7.5,C,283,C,0.7,C,90,C,6,C,205,C,1,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 17:00,2.6,C,4.1,C,1,C,1,C,1,C,183,C,235,C,156,C,310,C,115,C,26.6,C,61,C,44.1,C,63.5,C,52,C,73,C,63.5,C,63.2,C,6.3,C,291,C,0.3,C,124,C,6,C,171,C,2,C,171,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 18:00,1.2,C,6.1,C,1,C,1,C,1,C,182,C,227,C,178,C,284,C,128,C,28,C,60.1,C,44.7,C,60.1,C,48.9,C,70,C,60.1,C,59.8,C,5.3,C,311,C,0.2,C,146,C,5,C,183,C,6,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 19:00,0.7,C,7.7,C,1,C,1,C,1,C,134,C,326,C,146,C,298,C,96,C,28.9,C,60.1,C,44.9,C,58,C,46.9,C,68,C,58,C,57.5,C,5,C,19,C,0.6,C,183,C,5,C,173,C,2,C,160,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 20:00,0.5,C,8.9,C,1,C,1,C,1,C,151,C,342,C,112,C,306,C,90,C,28.9,C,60.1,C,44.9,C,56.7,C,45,C,66.9,C,56.6,C,56.2,C,5,C,25,C,0.8,C,209,C,2,C,193,C,5,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 21:00,0.3,C,10,C,1,C,1,C,1,C,135,C,364,C,110,C,308,C,83,C,30,C,60.1,C,45,C,55.3,C,44.1,C,64.9,C,55.3,C,54.7,C,4.8,C,22,C,1.2,C,206,C,2,C,168,C,1,C,161,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 22:00,0.3,C,11,C,1,C,1,C,1,C,143,C,366,C,121,C,299,C,71,C,30,C,60.1,C,44.8,C,54.2,C,43,C,64.9,C,54.2,C,53.5,C,4.8,C,19,C,1.1,C,222,C,1,C,150,C,2,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101101 23:00,0.2,C,12.2,C,1,C,1,C,1,C,124,C,394,C,104,C,322,C,56,C,30,C,60.1,C,44.5,C,53,C,41,C,64,C,53,C,52.3,C,4.6,C,14,C,1,C,220,C,8,C,141,C,2,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 00:00,0.2,C,13.1,C,1,C,1,C,1,C,112,C,400,C,101,C,335,C,52,C,30.2,C,60.3,C,44.6,C,52.1,C,40.1,C,63,C,52.1,C,51.3,C,4.3,C,15,C,1.2,C,235,C,2,C,153,C,1,C,145,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 01:00,0.1,C,13.8,C,1,C,1,C,1,C,88,C,436,C,70,C,360,C,47,C,30,C,60.1,C,44.3,C,51.3,C,39,C,63,C,51.3,C,50.3,C,4.4,C,2,C,1.4,C,246,C,1,C,178,C,8,C,136,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 02:00,0.1,C,14.7,C,1,C,1,C,1,C,92,C,453,C,70,C,350,C,36,C,30,C,60.1,C,44.1,C,50.4,C,37.9,C,63,C,50.4,C,49.4,C,4.6,C,358,C,1.8,C,226,C,8,C,198,C,1,C,192,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 03:00,0.1,C,15.4,C,1,C,1,C,1,C,95,C,441,C,86,C,339,C,38,C,30,C,60.1,C,43.9,C,49.7,C,37.4,C,62.1,C,49.7,C,48.6,C,4.6,C,357,C,2,C,210,C,8,C,220,C,1,C,185,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 04:00,0.1,C,16,C,1,C,1,C,1,C,91,C,435,C,95,C,331,C,48,C,28.9,C,60.1,C,43.7,C,49.1,C,36.3,C,61,C,49.1,C,47.9,C,4.6,C,351,C,1.9,C,206,C,8,C,209,C,1,C,201,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 05:00,0.1,C,16.5,C,1,C,1,C,1,C,97,C,421,C,95,C,336,C,52,C,28.9,C,60.1,C,43.4,C,48.6,C,36,C,61,C,48.6,C,47.3,C,4.6,C,353,C,2,C,219,C,1,C,214,C,8,C,200,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 06:00,0.1,C,17.1,C,1,C,1,C,1,C,86,C,399,C,113,C,347,C,56,C,28.9,C,59.2,C,43.2,C,48,C,35.1,C,61,C,48,C,46.6,C,4.5,C,352,C,2,C,217,C,1,C,233,C,8,C,200,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 07:00,0.1,C,17.4,C,1,C,1,C,1,C,94,C,246,C,193,C,370,C,97,C,28.9,C,59,C,43,C,47.7,C,35.1,C,61,C,47.7,C,46.3,C,4.5,C,359,C,1.9,C,226,C,1,C,202,C,8,C,177,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 08:00,0.1,C,14.9,C,1,C,1,C,1,C,140,C,275,C,151,C,353,C,80,C,30,C,59,C,44.3,C,50.3,C,39,C,62.1,C,50.3,C,48.9,C,5,C,6,C,2.1,C,175,C,1,C,227,C,2,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 09:00,0.2,C,11,C,1,C,1,C,1,C,112,C,285,C,134,C,369,C,100,C,29.5,C,60.1,C,44.7,C,54.3,C,44.1,C,64,C,54.3,C,53.2,C,6.4,C,11,C,2.6,C,86,C,1,C,226,C,2,C,216,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 10:00,0.6,C,7.8,C,1,C,1,C,1,C,142,C,280,C,160,C,352,C,65,C,28,C,61,C,44.4,C,57.8,C,46.9,C,66.9,C,57.8,C,57.1,C,7.2,C,3,C,2.2,C,65,C,2,C,222,C,1,C,202,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 11:00,1.5,C,5.8,C,1,C,1,C,1,C,143,C,267,C,152,C,335,C,104,C,26.6,C,61,C,44,C,60.7,C,48.9,C,71.1,C,60.7,C,60.2,C,7.6,C,360,C,1.7,C,54,C,2,C,217,C,1,C,171,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 12:00,2.5,C,4.7,C,1,C,1,C,1,C,152,C,253,C,143,C,342,C,111,C,26.1,C,61,C,43.8,C,62.8,C,51.1,C,73,C,62.8,C,62.5,C,7.8,C,324,C,1.4,C,63,C,6,C,183,C,2,C,172,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 13:00,3.2,C,4,C,1,C,1,C,1,C,191,C,250,C,145,C,314,C,100,C,26.1,C,61,C,43.5,C,64.3,C,52,C,75,C,64.3,C,64.1,C,8.1,C,302,C,0.9,C,51,C,6,C,187,C,1,C,181,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 14:00,3.8,C,3.5,C,1,C,1,C,1,C,204,C,247,C,140,C,301,C,109,C,25,C,60.8,C,43.2,C,65.3,C,52,C,75.9,C,65.2,C,65,C,7.9,C,285,C,1.4,C,70,C,6,C,196,C,1,C,180,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 15:00,4,C,3.3,C,1,C,1,C,1,C,211,C,236,C,151,C,292,C,110,C,25,C,60.8,C,43.2,C,65.7,C,53.1,C,75.9,C,65.7,C,65.6,C,7.9,C,272,C,1.2,C,64,C,6,C,207,C,1,C,152,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 16:00,3.7,C,3.4,C,1,C,1,C,1,C,172,C,235,C,165,C,317,C,111,C,24.1,C,61,C,43.2,C,65.3,C,52,C,75.9,C,65.3,C,65.2,C,7.6,C,270,C,0.7,C,89,C,6,C,201,C,5,C,152,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 17:00,2.5,C,4.2,C,1,C,1,C,1,C,184,C,245,C,152,C,304,C,116,C,26.2,C,61,C,43.7,C,63.3,C,51.8,C,73,C,63.3,C,63,C,6.3,C,282,C,0.3,C,124,C,6,C,174,C,5,C,174,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 18:00,1.2,C,6.3,C,1,C,1,C,1,C,181,C,240,C,172,C,283,C,124,C,27.7,C,60.1,C,44.3,C,59.9,C,48.9,C,70,C,59.9,C,59.6,C,5.3,C,309,C,0.1,C,152,C,5,C,194,C,2,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 19:00,0.7,C,7.9,C,1,C,1,C,1,C,130,C,333,C,141,C,298,C,98,C,28,C,60.1,C,44.5,C,57.8,C,46.9,C,68,C,57.8,C,57.4,C,5.1,C,26,C,0.5,C,172,C,5,C,190,C,2,C,162,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 20:00,0.5,C,9,C,1,C,1,C,1,C,151,C,344,C,110,C,301,C,94,C,28.8,C,60.1,C,44.5,C,56.5,C,45,C,66.9,C,56.5,C,55.9,C,5.1,C,29,C,0.7,C,201,C,2,C,190,C,5,C,152,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 21:00,0.3,C,10.2,C,1,C,1,C,1,C,139,C,364,C,110,C,303,C,83,C,28.9,C,60.1,C,44.6,C,55.1,C,44.1,C,64.9,C,55.1,C,54.5,C,4.9,C,24,C,1.1,C,196,C,2,C,166,C,1,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 22:00,0.3,C,11.3,C,1,C,1,C,1,C,147,C,374,C,111,C,298,C,69,C,28.9,C,60.1,C,44.4,C,54,C,42.1,C,64.9,C,54,C,53.3,C,4.8,C,16,C,1,C,220,C,2,C,154,C,1,C,145,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101102 23:00,0.2,C,12.5,C,1,C,1,C,1,C,126,C,396,C,106,C,318,C,54,C,29.7,C,60.1,C,44.2,C,52.7,C,41,C,64,C,52.7,C,51.8,C,4.6,C,13,C,0.9,C,210,C,2,C,138,C,8,C,135,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 00:00,0.2,C,13.3,C,1,C,1,C,1,C,115,C,404,C,101,C,333,C,47,C,30,C,60.1,C,44.2,C,51.8,C,39.9,C,63,C,51.8,C,50.9,C,4.3,C,14,C,1.1,C,228,C,1,C,155,C,2,C,151,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 01:00,0.1,C,14.1,C,1,C,1,C,1,C,86,C,444,C,68,C,354,C,50,C,30,C,60.1,C,44,C,51,C,38.3,C,63,C,51,C,50,C,4.4,C,360,C,1.3,C,237,C,1,C,191,C,8,C,131,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 02:00,0.1,C,15,C,1,C,1,C,1,C,92,C,455,C,74,C,345,C,34,C,28.9,C,60.1,C,43.8,C,50.1,C,37.4,C,62.6,C,50.1,C,49,C,4.6,C,356,C,1.7,C,219,C,1,C,196,C,8,C,190,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 03:00,0.1,C,15.7,C,1,C,1,C,1,C,93,C,444,C,88,C,336,C,39,C,28.9,C,60.1,C,43.6,C,49.4,C,37,C,62.1,C,49.4,C,48.1,C,4.7,C,356,C,1.9,C,192,C,8,C,217,C,1,C,185,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 04:00,0.1,C,16.3,C,1,C,1,C,1,C,91,C,441,C,93,C,334,C,41,C,28.9,C,60.1,C,43.4,C,48.8,C,36,C,61,C,48.8,C,47.5,C,4.6,C,350,C,1.8,C,207,C,8,C,210,C,1,C,195,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 05:00,0.1,C,16.9,C,1,C,1,C,1,C,97,C,427,C,93,C,334,C,50,C,28.9,C,60.1,C,43.2,C,48.2,C,35.6,C,61,C,48.2,C,46.9,C,4.6,C,353,C,1.9,C,215,C,1,C,217,C,8,C,196,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 06:00,0.1,C,17.4,C,1,C,1,C,1,C,84,C,410,C,106,C,344,C,57,C,28.4,C,59,C,42.9,C,47.7,C,34,C,61,C,47.7,C,46.3,C,4.5,C,353,C,1.9,C,212,C,1,C,233,C,8,C,200,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 07:00,0.1,C,17.7,C,1,C,1,C,1,C,97,C,258,C,182,C,362,C,101,C,28,C,59,C,42.8,C,47.4,C,34,C,61,C,47.4,C,45.9,C,4.5,C,357,C,1.8,C,226,C,1,C,200,C,8,C,177,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 08:00,0.1,C,15.2,C,1,C,1,C,1,C,138,C,279,C,150,C,346,C,88,C,30,C,59,C,44,C,49.9,C,37.8,C,62.1,C,49.9,C,48.6,C,5,C,3,C,2,C,176,C,1,C,233,C,8,C,167,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 09:00,0.2,C,11.2,C,1,C,1,C,1,C,121,C,280,C,139,C,355,C,105,C,28.9,C,60.1,C,44.4,C,54,C,44.1,C,64,C,54,C,52.8,C,6.5,C,9,C,2.4,C,88,C,1,C,221,C,2,C,213,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 10:00,0.6,C,8,C,1,C,1,C,1,C,149,C,268,C,176,C,342,C,65,C,28,C,61,C,44.2,C,57.6,C,46.9,C,66.9,C,57.6,C,56.9,C,7.2,C,360,C,2,C,71,C,2,C,219,C,1,C,191,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 11:00,1.5,C,6,C,1,C,1,C,1,C,144,C,262,C,158,C,327,C,108,C,26.6,C,61,C,43.8,C,60.5,C,48.9,C,71.1,C,60.5,C,60,C,7.6,C,351,C,1.5,C,54,C,2,C,211,C,1,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 12:00,2.5,C,4.8,C,1,C,1,C,1,C,158,C,248,C,149,C,336,C,108,C,26.1,C,60.1,C,43.5,C,62.6,C,51.1,C,73,C,62.6,C,62.2,C,7.8,C,316,C,1.4,C,59,C,6,C,196,C,1,C,172,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20101103 13:00,3.2,C,4.1,C,1,C,1,C,1,C,195,C,241,C,155,C,305,C,105,C,26.1,C,60.1,C,43.2,C,64.1,C,52,C,75,C,64.1,C,63.9,C,8.2,C,290,C,1,C,49,C,6,C,200,C,1,C,180,C
