"dt","WaterMeters"
2015-12-25 19:00:00,0.82930838765192
2015-12-25 19:05:00,0.831169686058516
2015-12-25 19:10:00,0.829531331938384
2015-12-25 19:15:00,0.828594598867606
2015-12-25 19:20:00,0.828789381145887
2015-12-25 19:25:00,0.827446011513684
2015-12-25 19:30:00,0.827045712292316
2015-12-25 19:35:00,0.827778289501112
2015-12-25 19:40:00,0.826926672186497
2015-12-25 19:45:00,0.827505348055664
2015-12-25 19:50:00,0.826718426020666
2015-12-25 19:55:00,0.827264218285003
2015-12-25 20:00:00,0.825878601613086
2015-12-25 20:05:00,0.825555648815301
2015-12-25 20:10:00,0.825136100084846
2015-12-25 20:15:00,0.826072577889693
2015-12-25 20:20:00,0.824761347128822
2015-12-25 20:25:00,0.823648550919795
2015-12-25 20:30:00,0.824676722489562
2015-12-25 20:35:00,0.822297731882624
2015-12-25 20:40:00,0.82470432463099
2015-12-25 20:45:00,0.825096712735843
2015-12-25 20:50:00,0.82321482585777
2015-12-25 20:55:00,0.824356780626981
2015-12-25 21:00:00,0.823736364846733
2015-12-25 21:05:00,0.824121037665616
2015-12-25 21:10:00,0.825621573729976
2015-12-25 21:15:00,0.824236824232492
2015-12-25 21:20:00,0.823113029385304
2015-12-25 21:25:00,0.822078040543662
2015-12-25 21:30:00,0.823127944938759
2015-12-25 21:35:00,0.821982399035846
2015-12-25 21:40:00,0.822761623110938
2015-12-25 21:45:00,0.824895511298526
2015-12-25 21:50:00,0.824241057397557
2015-12-25 21:55:00,0.824036497676839
2015-12-25 22:00:00,0.823411132614526
2015-12-25 22:05:00,0.824341241107902
2015-12-25 22:10:00,0.823920818119171
2015-12-25 22:15:00,0.824207607992928
2015-12-25 22:20:00,0.822205525358328
2015-12-25 22:25:00,0.822583944478968
2015-12-25 22:30:00,0.823825529045211
2015-12-25 22:35:00,0.824491752174058
2015-12-25 22:40:00,0.82368466470278
2015-12-25 22:45:00,0.821123484436905
2015-12-25 22:50:00,0.822053563493686
2015-12-25 22:55:00,0.822272642644761
2015-12-25 23:00:00,0.822890328685116
2015-12-25 23:05:00,0.824140800954347
2015-12-25 23:10:00,0.821121826819271
2015-12-25 23:15:00,0.821959130782441
2015-12-25 23:20:00,0.821999126746331
2015-12-25 23:25:00,0.82137228748492
2015-12-25 23:30:00,0.821439309333741
2015-12-25 23:35:00,0.819727959436342
2015-12-25 23:40:00,0.821325867467937
2015-12-25 23:45:00,0.821467571345333
2015-12-25 23:50:00,0.822528910115973
2015-12-25 23:55:00,0.821439942117998
2015-12-26 00:00:00,0.820412640133479
2015-12-26 00:05:00,0.820250454902816
2015-12-26 00:10:00,0.818466749252333
2015-12-26 00:15:00,0.81883390718741
2015-12-26 00:20:00,0.820420005408803
2015-12-26 00:25:00,0.819375980988233
2015-12-26 00:30:00,0.820434504751816
2015-12-26 00:35:00,0.819129060064894
2015-12-26 00:40:00,0.818962961520073
2015-12-26 00:45:00,0.820139492354645
2015-12-26 00:50:00,0.817853529297928
2015-12-26 00:55:00,0.818032715982152
2015-12-26 01:00:00,0.817910140517331
2015-12-26 01:05:00,0.817302190584021
2015-12-26 01:10:00,0.815088390011
2015-12-26 01:15:00,0.816065804775364
2015-12-26 01:20:00,0.815868443200317
2015-12-26 01:25:00,0.818677378403132
2015-12-26 01:30:00,0.816746033947783
2015-12-26 01:35:00,0.815289995328355
2015-12-26 01:40:00,0.814553857410917
2015-12-26 01:45:00,0.815402464936214
2015-12-26 01:50:00,0.816248404339473
2015-12-26 01:55:00,0.816036045886655
2015-12-26 02:00:00,0.816187721224305
2015-12-26 02:05:00,0.814404094059348
2015-12-26 02:10:00,0.814476238803016
2015-12-26 02:15:00,0.815294907822672
2015-12-26 02:20:00,0.815264012860958
2015-12-26 02:25:00,0.815019958134386
2015-12-26 02:30:00,0.814775989135967
2015-12-26 02:35:00,0.813733014961903
2015-12-26 02:40:00,0.81449035708163
2015-12-26 02:45:00,0.814505527768434
2015-12-26 02:50:00,0.8155873087775
2015-12-26 02:55:00,0.814780575570324
2015-12-26 03:00:00,0.814049441585764
2015-12-26 03:05:00,0.815365824384358
2015-12-26 03:10:00,0.813198792669692
2015-12-26 03:15:00,0.813321883884461
2015-12-26 03:20:00,0.810227681363119
2015-12-26 03:25:00,0.810730114364362
2015-12-26 03:30:00,0.811602947777113
2015-12-26 03:35:00,0.811538844244011
2015-12-26 03:40:00,0.812038514644085
2015-12-26 03:45:00,0.812028046753097
2015-12-26 03:50:00,0.812547382853927
2015-12-26 03:55:00,0.811795461045443
2015-12-26 04:00:00,0.810905020566576
2015-12-26 04:05:00,0.811871447630815
2015-12-26 04:10:00,0.811741770155753
2015-12-26 04:15:00,0.810469362041941
2015-12-26 04:20:00,0.810531565164748
2015-12-26 04:25:00,0.810323722124948
2015-12-26 04:30:00,0.808301259420605
2015-12-26 04:35:00,0.809046017557872
2015-12-26 04:40:00,0.809812917547705
2015-12-26 04:45:00,0.808308143303137
2015-12-26 04:50:00,0.808333327833052
2015-12-26 04:55:00,0.809732422426657
2015-12-26 05:00:00,0.808289178643596
2015-12-26 05:05:00,0.807844306554097
2015-12-26 05:10:00,0.807680351340002
2015-12-26 05:15:00,0.808921374256282
2015-12-26 05:20:00,0.807848498127361
2015-12-26 05:25:00,0.808128096957157
2015-12-26 05:30:00,0.807116640461608
2015-12-26 05:35:00,0.807287644684973
2015-12-26 05:40:00,0.808264534537345
2015-12-26 05:45:00,0.807142577503348
2015-12-26 05:50:00,0.80639400659571
2015-12-26 05:55:00,0.805845097346438
2015-12-26 06:00:00,0.807896643322093
2015-12-26 06:05:00,0.807367754591847
2015-12-26 06:10:00,0.806613597257969
2015-12-26 06:15:00,0.807482428872349
2015-12-26 06:20:00,0.805752038331791
2015-12-26 06:25:00,0.805697934730273
2015-12-26 06:30:00,0.806514675245217
2015-12-26 06:35:00,0.806041679911653
2015-12-26 06:40:00,0.805812608236431
2015-12-26 06:45:00,0.806348072164942
2015-12-26 06:50:00,0.806038433695776
2015-12-26 06:55:00,0.805437841347037
2015-12-26 07:00:00,0.805506157537285
2015-12-26 07:05:00,0.80607390815667
2015-12-26 07:10:00,0.805985991120206
2015-12-26 07:15:00,0.80601680186503
2015-12-26 07:20:00,0.804454678894314
2015-12-26 07:25:00,0.805523380396339
2015-12-26 07:30:00,0.80292241234062
2015-12-26 07:35:00,0.802244886175096
2015-12-26 07:40:00,0.802116074029932
2015-12-26 07:45:00,0.803984488314818
2015-12-26 07:50:00,0.803194650401049
2015-12-26 07:55:00,0.803559671613185
2015-12-26 08:00:00,0.804268959656183
2015-12-26 08:05:00,0.802796675149308
2015-12-26 08:10:00,0.802079290809913
2015-12-26 08:15:00,0.803998490252849
2015-12-26 08:20:00,0.802894850662746
2015-12-26 08:25:00,0.802346648972046
2015-12-26 08:30:00,0.803523417286702
2015-12-26 08:35:00,0.804014213979827
2015-12-26 08:40:00,0.803121019837966
2015-12-26 08:45:00,0.800100775487209
2015-12-26 08:50:00,0.80166342705906
2015-12-26 08:55:00,0.80080921837245
2015-12-26 09:00:00,0.800536770399638
2015-12-26 09:05:00,0.799401839712352
2015-12-26 09:10:00,0.797918730150523
2015-12-26 09:15:00,0.799380029987865
2015-12-26 09:20:00,0.800530481929189
2015-12-26 09:25:00,0.79853598347295
2015-12-26 09:30:00,0.797900770870979
2015-12-26 09:35:00,0.796623142443727
2015-12-26 09:40:00,0.798944780755694
2015-12-26 09:45:00,0.797529657338904
2015-12-26 09:50:00,0.798848100939521
2015-12-26 09:55:00,0.799330227779509
2015-12-26 10:00:00,0.798787807564213
2015-12-26 10:05:00,0.797826593990407
2015-12-26 10:10:00,0.797281846661391
2015-12-26 10:15:00,0.799421666300353
2015-12-26 10:20:00,0.798585630094233
2015-12-26 10:25:00,0.796695100949302
2015-12-26 10:30:00,0.796563339760613
2015-12-26 10:35:00,0.797012301225352
2015-12-26 10:40:00,0.797355969243364
2015-12-26 10:45:00,0.795142842680548
2015-12-26 10:50:00,0.798322107109414
2015-12-26 10:55:00,0.796202603167852
2015-12-26 11:00:00,0.797330979345975
2015-12-26 11:05:00,0.796976948185407
2015-12-26 11:10:00,0.794329475384899
2015-12-26 11:15:00,0.796601415822754
2015-12-26 11:20:00,0.79787671746835
2015-12-26 11:25:00,0.795674906051932
2015-12-26 11:30:00,0.796837748891709
2015-12-26 11:35:00,0.797151833063884
2015-12-26 11:40:00,0.796839797036366
2015-12-26 11:45:00,0.797765244182933
2015-12-26 11:50:00,0.796113747115512
2015-12-26 11:55:00,0.795378334323642
2015-12-26 12:00:00,0.794888375775703
2015-12-26 12:05:00,0.796027817950981
2015-12-26 12:10:00,0.7947923777529
2015-12-26 12:15:00,0.794906482287674
2015-12-26 12:20:00,0.796210424456243
2015-12-26 12:25:00,0.793315833530677
2015-12-26 12:30:00,0.793670181065708
2015-12-26 12:35:00,0.795308175589459
2015-12-26 12:40:00,0.793580618812092
2015-12-26 12:45:00,0.792937198349603
2015-12-26 12:50:00,0.793064978071964
2015-12-26 12:55:00,0.794712139160778
2015-12-26 13:00:00,0.79434895610182
2015-12-26 13:05:00,0.792599517870059
2015-12-26 13:10:00,0.794221455443653
2015-12-26 13:15:00,0.794819403628344
2015-12-26 13:20:00,0.7942422927213
2015-12-26 13:25:00,0.793141573268947
2015-12-26 13:30:00,0.791958755107871
2015-12-26 13:35:00,0.793063585506735
2015-12-26 13:40:00,0.792492396250589
2015-12-26 13:45:00,0.792934176335043
2015-12-26 13:50:00,0.792062499238646
2015-12-26 13:55:00,0.79186946049954
2015-12-26 14:00:00,0.791513755869726
2015-12-26 14:05:00,0.791109622881612
2015-12-26 14:10:00,0.792418369257338
2015-12-26 14:15:00,0.792889622423446
2015-12-26 14:20:00,0.792513019992928
2015-12-26 14:25:00,0.791216856050711
2015-12-26 14:30:00,0.792625228112446
2015-12-26 14:35:00,0.793840516477223
2015-12-26 14:40:00,0.79545053268816
2015-12-26 14:45:00,0.79687567669823
2015-12-26 14:50:00,0.797018606737185
2015-12-26 14:55:00,0.794501745453641
2015-12-26 15:00:00,0.793999282957122
2015-12-26 15:05:00,0.792425105709451
2015-12-26 15:10:00,0.793980269131085
2015-12-26 15:15:00,0.79293212891709
2015-12-26 15:20:00,0.793270037764776
2015-12-26 15:25:00,0.792824756151677
2015-12-26 15:30:00,0.792008206685978
2015-12-26 15:35:00,0.792445177148149
2015-12-26 15:40:00,0.793453295964168
2015-12-26 15:45:00,0.790620907402151
2015-12-26 15:50:00,0.791841490022653
2015-12-26 15:55:00,0.791974765098918
2015-12-26 16:00:00,0.793219782302054
2015-12-26 16:05:00,0.791827591774474
2015-12-26 16:10:00,0.791095641958459
2015-12-26 16:15:00,0.792475570647916
2015-12-26 16:20:00,0.793966888736708
2015-12-26 16:25:00,0.793835360778532
2015-12-26 16:30:00,0.791929079007184
2015-12-26 16:35:00,0.792356480769501
2015-12-26 16:40:00,0.791348107078726
2015-12-26 16:45:00,0.79081938157603
2015-12-26 16:50:00,0.791784201840388
2015-12-26 16:55:00,0.792222908759641
2015-12-26 17:00:00,0.79332680928244
2015-12-26 17:05:00,0.792185856340456
2015-12-26 17:10:00,0.792100572769506
2015-12-26 17:15:00,0.791884753709056
2015-12-26 17:20:00,0.791637445709571
2015-12-26 17:25:00,0.792241809998455
2015-12-26 17:30:00,0.791751378405252
2015-12-26 17:35:00,0.791441009291892
2015-12-26 17:40:00,0.792792692281611
2015-12-26 17:45:00,0.793765515664283
2015-12-26 17:50:00,0.791878630786931
2015-12-26 17:55:00,0.790570132772142
2015-12-26 18:00:00,0.791103925307955
2015-12-26 18:05:00,0.790851937446754
2015-12-26 18:10:00,0.790244227597425
2015-12-26 18:15:00,0.791587968008677
2015-12-26 18:20:00,0.792286691088417
2015-12-26 18:25:00,0.791535789743345
2015-12-26 18:30:00,0.790120097761659
2015-12-26 18:35:00,0.789944453588695
2015-12-26 18:40:00,0.791168974106204
2015-12-26 18:45:00,0.792905734448944
2015-12-26 18:50:00,0.792367560368978
2015-12-26 18:55:00,0.792781121243646
2015-12-26 19:00:00,0.791411983158742
2015-12-26 19:05:00,0.791267560117626
2015-12-26 19:10:00,0.79049623776729
2015-12-26 19:15:00,0.79095816681076
2015-12-26 19:20:00,0.791635375030086
2015-12-26 19:25:00,0.791830667715703
2015-12-26 19:30:00,0.792598313547864
2015-12-26 19:35:00,0.790652311918231
2015-12-26 19:40:00,0.790610529782944
2015-12-26 19:45:00,0.791216794774903
2015-12-26 19:50:00,0.791290066469587
2015-12-26 19:55:00,0.790740912237077
2015-12-26 20:00:00,0.79109826059235
2015-12-26 20:05:00,0.790620387586724
2015-12-26 20:10:00,0.79110023086771
2015-12-26 20:15:00,0.791886936076766
2015-12-26 20:20:00,0.790786701871165
2015-12-26 20:25:00,0.791743447997627
2015-12-26 20:30:00,0.789186474024904
2015-12-26 20:35:00,0.789715724986197
2015-12-26 20:40:00,0.78989705551539
2015-12-26 20:45:00,0.788958233596919
2015-12-26 20:50:00,0.789073992275467
2015-12-26 20:55:00,0.792085520816795
2015-12-26 21:00:00,0.78891595968544
2015-12-26 21:05:00,0.788688609178162
2015-12-26 21:10:00,0.790384919591733
2015-12-26 21:15:00,0.788003640038785
2015-12-26 21:20:00,0.789749441185869
2015-12-26 21:25:00,0.790982756640622
2015-12-26 21:30:00,0.788547576575091
2015-12-26 21:35:00,0.789898100540331
2015-12-26 21:40:00,0.788712488251017
2015-12-26 21:45:00,0.787860449696752
2015-12-26 21:50:00,0.787015309697768
2015-12-26 21:55:00,0.789039535564382
2015-12-26 22:00:00,0.787929377795243
2015-12-26 22:05:00,0.786451955146851
2015-12-26 22:10:00,0.787807286934901
2015-12-26 22:15:00,0.786544673650455
2015-12-26 22:20:00,0.786856421281758
2015-12-26 22:25:00,0.788503704813179
2015-12-26 22:30:00,0.789468892703705
2015-12-26 22:35:00,0.787265901645112
2015-12-26 22:40:00,0.788124895487155
2015-12-26 22:45:00,0.786997598563727
2015-12-26 22:50:00,0.786788818854326
2015-12-26 22:55:00,0.787672875155841
2015-12-26 23:00:00,0.78833706686913
2015-12-26 23:05:00,0.787508431129289
2015-12-26 23:10:00,0.787744799445434
2015-12-26 23:15:00,0.787529452233017
2015-12-26 23:20:00,0.788316779689881
2015-12-26 23:25:00,0.787164222441577
2015-12-26 23:30:00,0.785835752011439
2015-12-26 23:35:00,0.787528847784781
2015-12-26 23:40:00,0.788641909111739
2015-12-26 23:45:00,0.788017544680494
2015-12-26 23:50:00,0.786621028073136
2015-12-26 23:55:00,0.787431907791912
2015-12-27 00:00:00,0.788369635078258
2015-12-27 00:05:00,0.787863143363879
2015-12-27 00:10:00,0.788607161807533
2015-12-27 00:15:00,0.788381336169576
2015-12-27 00:20:00,0.787334677657802
2015-12-27 00:25:00,0.786730442363568
2015-12-27 00:30:00,0.785631398982507
2015-12-27 00:35:00,0.786481623202841
2015-12-27 00:40:00,0.783200668098066
2015-12-27 00:45:00,0.784747371837529
2015-12-27 00:50:00,0.786472687670979
2015-12-27 00:55:00,0.782809237428613
2015-12-27 01:00:00,0.783488358441274
2015-12-27 01:05:00,0.782470791144871
2015-12-27 01:10:00,0.7821451679914
2015-12-27 01:15:00,0.782206129113446
2015-12-27 01:20:00,0.782366551412454
2015-12-27 01:25:00,0.781594909718793
2015-12-27 01:30:00,0.782125216372887
2015-12-27 01:35:00,0.783460596538259
2015-12-27 01:40:00,0.782373684167657
2015-12-27 01:45:00,0.782056344034265
2015-12-27 01:50:00,0.780293073205997
2015-12-27 01:55:00,0.781579429845432
2015-12-27 02:00:00,0.782889645199672
2015-12-27 02:05:00,0.781340873974142
2015-12-27 02:10:00,0.781672131738383
2015-12-27 02:15:00,0.781832219646839
2015-12-27 02:20:00,0.781894401464732
2015-12-27 02:25:00,0.779547561639931
2015-12-27 02:30:00,0.781058646600329
2015-12-27 02:35:00,0.781613194464625
2015-12-27 02:40:00,0.781038657076681
2015-12-27 02:45:00,0.780336252139245
2015-12-27 02:50:00,0.780606784621012
2015-12-27 02:55:00,0.782400708969439
2015-12-27 03:00:00,0.779671680877359
2015-12-27 03:05:00,0.780573084162786
2015-12-27 03:10:00,0.778620334133149
2015-12-27 03:15:00,0.779090482689758
2015-12-27 03:20:00,0.780342008598866
2015-12-27 03:25:00,0.782124918115572
2015-12-27 03:30:00,0.779875668892236
2015-12-27 03:35:00,0.780079145887844
2015-12-27 03:40:00,0.778518816956873
2015-12-27 03:45:00,0.779090291828625
2015-12-27 03:50:00,0.780254261226122
2015-12-27 03:55:00,0.780045221054788
2015-12-27 04:00:00,0.782085777912205
2015-12-27 04:05:00,0.778940357432959
2015-12-27 04:10:00,0.780164369279165
2015-12-27 04:15:00,0.779082981399576
2015-12-27 04:20:00,0.780339537794021
2015-12-27 04:25:00,0.779429917223449
2015-12-27 04:30:00,0.78099422739773
2015-12-27 04:35:00,0.781593277573056
2015-12-27 04:40:00,0.779248000602469
2015-12-27 04:45:00,0.780964624518559
2015-12-27 04:50:00,0.780423111404149
2015-12-27 04:55:00,0.78004141425155
2015-12-27 05:00:00,0.779132002785226
2015-12-27 05:05:00,0.780941727001329
2015-12-27 05:10:00,0.779068393031012
2015-12-27 05:15:00,0.779526962146013
2015-12-27 05:20:00,0.780605880369439
2015-12-27 05:25:00,0.778873532233716
2015-12-27 05:30:00,0.780401155472371
2015-12-27 05:35:00,0.778794511277495
2015-12-27 05:40:00,0.778291831807428
2015-12-27 05:45:00,0.779785541308342
2015-12-27 05:50:00,0.779020523791077
2015-12-27 05:55:00,0.780013969655982
2015-12-27 06:00:00,0.780019701816007
2015-12-27 06:05:00,0.781193304365657
2015-12-27 06:10:00,0.780737807246668
2015-12-27 06:15:00,0.779125542754222
2015-12-27 06:20:00,0.780433846759699
2015-12-27 06:25:00,0.780139259737844
2015-12-27 06:30:00,0.778651397918479
2015-12-27 06:35:00,0.779817640862115
2015-12-27 06:40:00,0.778466143567674
2015-12-27 06:45:00,0.777217013564008
2015-12-27 06:50:00,0.778172669517408
2015-12-27 06:55:00,0.778697018502577
2015-12-27 07:00:00,0.779220061148604
2015-12-27 07:05:00,0.778943478241384
2015-12-27 07:10:00,0.779923595914408
2015-12-27 07:15:00,0.778220669439687
2015-12-27 07:20:00,0.7808780606361
2015-12-27 07:25:00,0.779922506664188
2015-12-27 07:30:00,0.777775825483384
2015-12-27 07:35:00,0.77728887930208
2015-12-27 07:40:00,0.778300970385535
2015-12-27 07:45:00,0.780287219617663
2015-12-27 07:50:00,0.779506648339554
2015-12-27 07:55:00,0.780259432696087
2015-12-27 08:00:00,0.779633641198399
2015-12-27 08:05:00,0.779438938094624
2015-12-27 08:10:00,0.778242014444908
2015-12-27 08:15:00,0.778915898342517
2015-12-27 08:20:00,0.779296301715505
2015-12-27 08:25:00,0.779389079259049
2015-12-27 08:30:00,0.778418830162386
2015-12-27 08:35:00,0.77899789995395
2015-12-27 08:40:00,0.778011080144935
2015-12-27 08:45:00,0.777130749793764
2015-12-27 08:50:00,0.777522757122658
2015-12-27 08:55:00,0.777960235213127
2015-12-27 09:00:00,0.776926745702434
2015-12-27 09:05:00,0.776493033549132
2015-12-27 09:10:00,0.777691759885646
2015-12-27 09:15:00,0.778227241561262
2015-12-27 09:20:00,0.77718492289969
2015-12-27 09:25:00,0.777283813640792
2015-12-27 09:30:00,0.777507771493988
2015-12-27 09:35:00,0.778056850599979
2015-12-27 09:40:00,0.77804514392839
2015-12-27 09:45:00,0.779241465632938
2015-12-27 09:50:00,0.777002257636569
2015-12-27 09:55:00,0.776796994710463
2015-12-27 10:00:00,0.779388110248489
2015-12-27 10:05:00,0.777954428787187
2015-12-27 10:10:00,0.777294222400901
2015-12-27 10:15:00,0.777165314898326
2015-12-27 10:20:00,0.776565388337967
2015-12-27 10:25:00,0.776918292690594
2015-12-27 10:30:00,0.778619660949364
2015-12-27 10:35:00,0.777212445162065
2015-12-27 10:40:00,0.779259889525379
2015-12-27 10:45:00,0.77784996696528
2015-12-27 10:50:00,0.77636478103446
2015-12-27 10:55:00,0.775480298960782
2015-12-27 11:00:00,0.77505300208061
2015-12-27 11:05:00,0.774637636102114
2015-12-27 11:10:00,0.776838632851754
2015-12-27 11:15:00,0.775682247000387
2015-12-27 11:20:00,0.777389112403257
2015-12-27 11:25:00,0.778752140546122
2015-12-27 11:30:00,0.777445513552489
2015-12-27 11:35:00,0.775464981625923
2015-12-27 11:40:00,0.774782181915181
2015-12-27 11:45:00,0.777359147407238
2015-12-27 11:50:00,0.777016407895308
2015-12-27 11:55:00,0.775372086405897
2015-12-27 12:00:00,0.77691229209713
2015-12-27 12:05:00,0.775377981196168
2015-12-27 12:10:00,0.776552098168646
2015-12-27 12:15:00,0.776770677544602
2015-12-27 12:20:00,0.775818347186559
2015-12-27 12:25:00,0.776360300056617
2015-12-27 12:30:00,0.774485309849802
2015-12-27 12:35:00,0.775560539169868
2015-12-27 12:40:00,0.775446050641288
2015-12-27 12:45:00,0.775013254510332
2015-12-27 12:50:00,0.776496435672579
2015-12-27 12:55:00,0.777170873776596
2015-12-27 13:00:00,0.776486320218683
2015-12-27 13:05:00,0.775919802226961
2015-12-27 13:10:00,0.774648325037613
2015-12-27 13:15:00,0.776860895878279
2015-12-27 13:20:00,0.776437548414992
2015-12-27 13:25:00,0.777398302542763
2015-12-27 13:30:00,0.776194518890913
2015-12-27 13:35:00,0.773222261329952
2015-12-27 13:40:00,0.774997558139812
2015-12-27 13:45:00,0.774698810863882
2015-12-27 13:50:00,0.773523070766402
2015-12-27 13:55:00,0.77432001930405
2015-12-27 14:00:00,0.775131784567726
2015-12-27 14:05:00,0.775328603584303
2015-12-27 14:10:00,0.773670471280617
2015-12-27 14:15:00,0.77388447024204
2015-12-27 14:20:00,0.776205289745059
2015-12-27 14:25:00,0.774279814815448
2015-12-27 14:30:00,0.775105110349481
2015-12-27 14:35:00,0.775698743553647
2015-12-27 14:40:00,0.772734972655376
2015-12-27 14:45:00,0.774512380481079
2015-12-27 14:50:00,0.776544257689804
2015-12-27 14:55:00,0.774760992976827
2015-12-27 15:00:00,0.774134943259005
2015-12-27 15:05:00,0.77392059427091
2015-12-27 15:10:00,0.77385902641411
2015-12-27 15:15:00,0.773346009989108
2015-12-27 15:20:00,0.772327856248781
2015-12-27 15:25:00,0.774030578617624
2015-12-27 15:30:00,0.773900518081963
2015-12-27 15:35:00,0.775201972272618
2015-12-27 15:40:00,0.775770692483706
2015-12-27 15:45:00,0.775021050132199
2015-12-27 15:50:00,0.774737744937428
2015-12-27 15:55:00,0.774956952491828
2015-12-27 16:00:00,0.773647424407445
2015-12-27 16:05:00,0.775490321075069
2015-12-27 16:10:00,0.775117350749468
2015-12-27 16:15:00,0.774857817090345
2015-12-27 16:20:00,0.77538058316429
2015-12-27 16:25:00,0.774311714673699
2015-12-27 16:30:00,0.774693460443932
2015-12-27 16:35:00,0.773232342030585
2015-12-27 16:40:00,0.775229893046799
2015-12-27 16:45:00,0.776686527049271
2015-12-27 16:50:00,0.772793264346005
2015-12-27 16:55:00,0.773576871893132
2015-12-27 17:00:00,0.774996487010549
2015-12-27 17:05:00,0.773719545675336
2015-12-27 17:10:00,0.772166760353065
2015-12-27 17:15:00,0.774165597126331
2015-12-27 17:20:00,0.774830411810463
2015-12-27 17:25:00,0.77556010994554
2015-12-27 17:30:00,0.776114673472272
2015-12-27 17:35:00,0.774429844825863
2015-12-27 17:40:00,0.771996773911986
2015-12-27 17:45:00,0.773162997493702
2015-12-27 17:50:00,0.773871111095377
2015-12-27 17:55:00,0.774213412773272
2015-12-27 18:00:00,0.77702794561933
2015-12-27 18:05:00,0.77559469703843
2015-12-27 18:10:00,0.775208033652945
2015-12-27 18:15:00,0.775998614470897
2015-12-27 18:20:00,0.773915798709049
2015-12-27 18:25:00,0.774197996698298
2015-12-27 18:30:00,0.774438434546422
2015-12-27 18:35:00,0.774279802841493
2015-12-27 18:40:00,0.773957993744149
2015-12-27 18:45:00,0.774711460390059
2015-12-27 18:50:00,0.776316973435792
2015-12-27 18:55:00,0.774315537363705
2015-12-27 19:00:00,0.77311779447717
2015-12-27 19:05:00,0.77445393164643
2015-12-27 19:10:00,0.77383954042213
2015-12-27 19:15:00,0.775829356980908
2015-12-27 19:20:00,0.774581240164584
2015-12-27 19:25:00,0.775386136453521
2015-12-27 19:30:00,0.773468001544158
2015-12-27 19:35:00,0.77341182419945
2015-12-27 19:40:00,0.776016833886815
2015-12-27 19:45:00,0.773674066257261
2015-12-27 19:50:00,0.774612864583784
2015-12-27 19:55:00,0.772888510633406
2015-12-27 20:00:00,0.771698268613768
2015-12-27 20:05:00,0.774811761403022
2015-12-27 20:10:00,0.774991025070563
2015-12-27 20:15:00,0.774472894444501
2015-12-27 20:20:00,0.774122236583632
2015-12-27 20:25:00,0.772632024379367
2015-12-27 20:30:00,0.774434230516496
2015-12-27 20:35:00,0.774572456385736
2015-12-27 20:40:00,0.774131559345173
2015-12-27 20:45:00,0.775631024691155
2015-12-27 20:50:00,0.775616040421085
2015-12-27 20:55:00,0.773976961572691
2015-12-27 21:00:00,0.773098847613592
2015-12-27 21:05:00,0.774095831803168
2015-12-27 21:10:00,0.772827063144877
2015-12-27 21:15:00,0.774450122339787
2015-12-27 21:20:00,0.774609367224692
2015-12-27 21:25:00,0.776159924130856
2015-12-27 21:30:00,0.772966404912501
2015-12-27 21:35:00,0.772584427804022
2015-12-27 21:40:00,0.771939937212301
2015-12-27 21:45:00,0.773044880171345
2015-12-27 21:50:00,0.773138156908602
2015-12-27 21:55:00,0.772752578284153
2015-12-27 22:00:00,0.770979057627271
2015-12-27 22:05:00,0.772527186444497
2015-12-27 22:10:00,0.773176217722596
2015-12-27 22:15:00,0.771504777381015
2015-12-27 22:20:00,0.77351261006965
2015-12-27 22:25:00,0.77492207751753
2015-12-27 22:30:00,0.774090703233369
2015-12-27 22:35:00,0.774365192955171
2015-12-27 22:40:00,0.773632891930771
2015-12-27 22:45:00,0.773652555096775
2015-12-27 22:50:00,0.773585719529526
2015-12-27 22:55:00,0.774800595597256
2015-12-27 23:00:00,0.774924043047271
2015-12-27 23:05:00,0.773560419164466
2015-12-27 23:10:00,0.774824110932343
2015-12-27 23:15:00,0.773216844456679
2015-12-27 23:20:00,0.774027752304428
2015-12-27 23:25:00,0.774094656714243
2015-12-27 23:30:00,0.773123002802149
2015-12-27 23:35:00,0.773889548344237
2015-12-27 23:40:00,0.773715561737095
2015-12-27 23:45:00,0.770978983875825
2015-12-27 23:50:00,0.77098149419266
2015-12-27 23:55:00,0.773399422291151
2015-12-28 00:00:00,0.770584808983768
2015-12-28 00:05:00,0.771779565341947
2015-12-28 00:10:00,0.772236265187009
2015-12-28 00:15:00,0.770061979187612
2015-12-28 00:20:00,0.770764987360157
2015-12-28 00:25:00,0.769867140636835
2015-12-28 00:30:00,0.770335293379829
2015-12-28 00:35:00,0.769991447599596
2015-12-28 00:40:00,0.769835490677309
2015-12-28 00:45:00,0.771845389249779
2015-12-28 00:50:00,0.771419630588818
2015-12-28 00:55:00,0.770692100087279
2015-12-28 01:00:00,0.770616465840626
2015-12-28 01:05:00,0.769520197795966
2015-12-28 01:10:00,0.770046983693762
2015-12-28 01:15:00,0.771417942306608
2015-12-28 01:20:00,0.771305581709686
2015-12-28 01:25:00,0.77228849493968
2015-12-28 01:30:00,0.768649163973147
2015-12-28 01:35:00,0.769203155282193
2015-12-28 01:40:00,0.77019265284859
2015-12-28 01:45:00,0.768949876764135
2015-12-28 01:50:00,0.770025816603495
2015-12-28 01:55:00,0.771360714650542
2015-12-28 02:00:00,0.7700690267806
2015-12-28 02:05:00,0.770661642307021
2015-12-28 02:10:00,0.7698333196451
2015-12-28 02:15:00,0.769690565166319
2015-12-28 02:20:00,0.771354795320214
2015-12-28 02:25:00,0.770545948999325
